Date and time of start of the trip,Coordinate of start of the trip,Coordinate of end of the trip,Length of the trip,Weather,Time in a day,Day of the week,Demand,Cost,start_lat,start_lon,end_lat,end_lon
2024-11-14 18:40:47,"(59.943197, 30.316195)","(59.933922, 30.336629)",1.724175567803472,snow,evening,Tuesday,-0.3468483102108329,402.2234096972137,59.943196678923016,30.31619487773265,59.93392183776096,30.33662870627606
2024-11-04 03:55:22,"(59.807569, 30.246883)","(59.939978, 30.306339)",17.685298108756218,cloudy,night,Saturday,-0.1396950769262199,968.1553339317312,59.8075688267808,30.246882730552606,59.93997769682878,30.306338742064344
2024-11-31 04:01:52,"(60.006090, 30.387854)","(59.939561, 30.329377)",9.171741434475829,cloudy,night,Friday,-0.0827687242371786,619.759246531527,60.00608972343072,30.38785438199796,59.93956142680444,30.32937682893789
2024-11-12 16:11:58,"(59.928988, 30.362849)","(59.943646, 30.309487)",3.721721289103321,snow,afternoon,Sunday,-0.2625931016393508,503.67571309540057,59.9289882206859,30.36284853380252,59.94364551660966,30.309486873480736
2024-11-28 13:35:43,"(60.006061, 30.373430)","(59.927346, 30.357278)",9.363522635917674,cloudy,afternoon,Tuesday,-0.1117453328693866,629.8226481976728,60.00606128807426,30.373429750754703,59.92734584012688,30.357278414793747
2024-11-17 23:47:55,"(59.940924, 30.305823)","(59.792610, 30.257439)",20.475168080349444,cloudy,evening,Friday,-0.1967411010580758,1010.1811815136284,59.94092448751586,30.305823428566395,59.79260998815676,30.25743895004257
2024-11-28 13:30:38,"(59.973554, 30.320508)","(59.856194, 30.274653)",14.64646736920212,sunny,afternoon,Tuesday,-0.0759293916675214,800.7003345500258,59.97355377641127,30.32050826299766,59.85619393390908,30.27465348091954
2024-11-05 20:15:07,"(59.853269, 30.274649)","(60.010019, 30.378081)",20.033349362479328,cloudy,evening,Sunday,-0.1601736256019771,978.5903857948598,59.85326928813988,30.27464912338837,60.01001859482576,30.378080763351
2024-11-10 16:44:55,"(59.931564, 30.356570)","(60.013103, 30.396280)",10.16631664962603,rain,afternoon,Friday,-0.1114270298985358,634.6450537125738,59.93156417319882,30.35656961394628,60.01310344707869,30.39627965690856
2024-11-06 09:28:08,"(59.841757, 30.271556)","(59.968415, 30.312488)",16.432055839897725,rain,morning,Monday,-0.0882439452544913,878.6208013597752,59.84175677499529,30.271555552059542,59.96841517534528,30.312488062622823
2024-11-12 11:33:22,"(59.849881, 30.252295)","(59.796909, 30.268604)",6.340932926054718,cloudy,morning,Sunday,-0.0898873334082736,523.2321655211283,59.84988110919731,30.252294899949604,59.79690862231537,30.268604042942364
2024-11-05 00:36:37,"(59.838395, 30.255936)","(59.794468, 30.266639)",6.032287305962974,rain,night,Sunday,-0.785139890208097,718.629103443456,59.83839491594998,30.25593554236308,59.794468328308106,30.266639309935776
2024-11-14 00:18:47,"(59.942436, 30.316577)","(59.976645, 30.315500)",4.139063661982634,cloudy,night,Tuesday,-0.0630659109424794,433.2646565159324,59.94243609136938,30.316576795414555,59.97664456143953,30.31550025853365
2024-11-30 00:49:14,"(59.852701, 30.262069)","(59.918271, 30.347536)",9.136596920334258,rain,night,Thursday,-0.0804886385968099,577.7098168590385,59.852700925510405,30.26206930970869,59.91827119713171,30.34753623182206
2024-11-16 20:06:49,"(59.964629, 30.318965)","(59.787698, 30.274018)",22.741354779423293,sunny,evening,Thursday,-0.185919228052189,1110.0943706967616,59.96462930492689,30.3189650944866,59.78769804265128,30.274018149683886
2024-11-08 23:48:19,"(59.925730, 30.314953)","(59.976817, 30.312712)",6.050266669933437,cloudy,evening,Wednesday,-0.2002072303671354,514.513189255568,59.92572963123023,30.314953087711803,59.97681696694672,30.312712359356823
2024-11-16 09:55:34,"(59.943244, 30.314079)","(59.807007, 30.265825)",17.520821035916647,cloudy,morning,Thursday,-0.0634835632842816,903.7580545116778,59.94324437199701,30.31407877305847,59.80700656441579,30.26582489389753
2024-11-27 20:23:28,"(59.807367, 30.257657)","(59.800848, 30.274966)",1.266872980151712,snow,evening,Monday,-0.4157898020232324,443.4569059161804,59.80736719227597,30.25765749035216,59.80084825318696,30.274965720463324
2024-11-02 11:37:01,"(60.003865, 30.396551)","(59.930292, 30.305338)",10.10996127763176,rain,morning,Thursday,-0.0797631549133188,700.2508566276017,60.00386476865226,30.39655079446372,59.93029205678081,30.305338252902303
2024-11-30 13:27:24,"(59.932932, 30.319211)","(59.794548, 30.264358)",16.22404584390231,cloudy,afternoon,Thursday,-0.1046535809054127,879.0240314148193,59.93293243816401,30.3192114172412,59.79454844849472,30.26435815289188
2024-11-13 18:39:17,"(59.974162, 30.295567)","(59.849933, 30.263639)",14.905659023586802,sunny,evening,Monday,-0.1595497782770801,878.4512050059816,59.97416171490127,30.295566883950684,59.84993300160628,30.263639144325484
2024-11-03 12:04:55,"(59.946725, 30.300502)","(60.002982, 30.382340)",9.38305184475202,sunny,afternoon,Friday,-0.0862264925453854,669.321319001162,59.94672502216313,30.30050169556195,60.00298219130681,30.38233997370144
2024-11-01 19:12:02,"(59.943380, 30.318817)","(59.935408, 30.351010)",2.107685634101365,cloudy,evening,Wednesday,-0.203682751799213,419.6078529808394,59.94337993863476,30.318817417675543,59.9354082582178,30.351009927680582
2024-11-06 15:27:04,"(59.802441, 30.268109)","(59.945014, 30.320153)",17.305298405911785,rain,afternoon,Monday,-0.1049161659254996,928.767737095513,59.80244108804822,30.26810896776107,59.94501439295794,30.320153025838607
2024-11-07 09:22:03,"(59.936459, 30.315000)","(59.932943, 30.294924)",1.3885219298634548,sunny,morning,Tuesday,-0.0849324443581917,360.3442576476883,59.936458726640815,30.31500036016661,59.93294316935818,30.29492434547607
2024-11-28 03:25:01,"(59.943407, 30.314971)","(59.856050, 30.278245)",12.113965965361396,sunny,night,Tuesday,-0.0605519262616417,752.4846794725395,59.9434066737842,30.31497138502015,59.856049516411886,30.278244851086374
2024-11-09 16:51:40,"(59.936509, 30.303672)","(59.854024, 30.271381)",10.50301560976877,cloudy,afternoon,Thursday,-0.0884959456354611,662.3498933865304,59.93650860967491,30.30367225734944,59.8540235720261,30.27138087539756
2024-11-27 06:33:18,"(59.931045, 30.366036)","(59.947971, 30.313529)",4.138583714001276,sunny,morning,Monday,-0.0634992081434184,414.9212107791882,59.93104484827043,30.36603614546148,59.947971481659614,30.31352866353387
2024-11-25 06:07:43,"(59.970945, 30.312679)","(59.929072, 30.291875)",4.884797691844354,cloudy,morning,Saturday,-0.0940458528013907,488.368601637237,59.97094532638453,30.31267877326928,59.92907178666778,30.291874504479164
2024-11-04 01:52:31,"(59.930940, 30.354237)","(59.796677, 30.273639)",19.40531652497704,sunny,night,Saturday,-0.1712605946425894,1021.4408332774216,59.93093989055341,30.354237083050982,59.79667652290973,30.273639156797795
2024-11-20 21:07:15,"(59.804792, 30.261152)","(59.931222, 30.342069)",15.549736208605085,cloudy,evening,Monday,-0.1810020021107759,893.3644949641164,59.80479158572393,30.26115198446524,59.93122239934596,30.342069136890466
2024-11-08 03:35:05,"(59.853666, 30.269438)","(59.940402, 30.313518)",10.598142726953885,sunny,night,Wednesday,-0.067061435602105,627.339063072403,59.853665613323,30.26943754777465,59.94040213216745,30.31351753181924
2024-11-08 08:55:20,"(59.938501, 30.356524)","(59.794403, 30.272751)",17.71816927835468,sunny,morning,Wednesday,-0.073313679082019,933.8371601523488,59.93850080006349,30.35652405695023,59.79440348686149,30.272751382989124
2024-11-04 13:56:38,"(59.942828, 30.329126)","(59.968879, 30.316324)",3.536609540389955,cloudy,afternoon,Saturday,-0.1399616328108446,415.8529071855945,59.94282801727536,30.32912583910617,59.9688786578156,30.316324045756
2024-11-10 07:24:23,"(59.974181, 30.315713)","(59.944455, 30.313494)",3.31205806392965,cloudy,morning,Friday,-0.0852152635261103,416.81461438180304,59.97418093406932,30.31571303923293,59.94445543054321,30.313494165761416
2024-11-27 09:07:51,"(59.946649, 30.370552)","(59.932227, 30.360358)",1.7386831158380207,cloudy,morning,Monday,-0.0670448428229966,416.6375687768429,59.9466487126338,30.37055153140872,59.93222709880197,30.36035822575701
2024-11-18 02:01:24,"(59.941101, 30.326043)","(59.932072, 30.316199)",1.198100233320846,cloudy,night,Saturday,-0.154978999746279,325.85436944457547,59.94110074593674,30.326042686570386,59.932072308216,30.31619904777053
2024-11-07 06:08:27,"(59.977588, 30.313029)","(59.980790, 30.294349)",1.301953865343957,sunny,morning,Tuesday,-0.0820670988608173,329.38144933578684,59.97758758502884,30.31302945952614,59.9807897536524,30.294349324268826
2024-11-29 09:38:52,"(59.940206, 30.329963)","(59.796485, 30.265286)",16.60830789671868,sunny,morning,Wednesday,-0.0802648610481794,880.4199218159036,59.94020647779063,30.32996291654042,59.79648454088515,30.265285931684176
2024-11-12 10:08:35,"(59.936240, 30.355925)","(60.005493, 30.402423)",9.439850686931983,rain,morning,Sunday,-0.2273821564737183,694.9249721163762,59.93623965561874,30.35592493297468,60.00549270162191,30.40242319128652
2024-11-27 07:56:57,"(59.803838, 30.264225)","(59.841145, 30.258836)",4.570394825792843,rain,morning,Monday,-0.0714918712955106,520.6474649453336,59.803838235656734,30.264225222248964,59.84114546144849,30.258836431938903
2024-11-04 21:10:03,"(59.941717, 30.307968)","(59.796186, 30.262055)",19.331707155724253,rain,evening,Saturday,-0.968864882376252,1215.414106969606,59.94171716520878,30.30796750211281,59.7961858761886,30.262055172282064
2024-11-11 08:27:08,"(59.932712, 30.350210)","(59.806758, 30.261384)",16.533166134879114,cloudy,morning,Saturday,-0.0837951331139378,911.3837136159844,59.93271210675955,30.350209703929448,59.80675796399396,30.26138444335444
2024-11-30 08:33:11,"(59.802959, 30.264647)","(59.942301, 30.316779)",19.04853140624926,cloudy,morning,Thursday,-0.0735819842456121,940.2214560923892,59.80295884075789,30.264647117969943,59.94230091595919,30.316779052032263
2024-11-18 21:55:11,"(59.924975, 30.367936)","(59.840207, 30.279053)",11.057624482339271,sunny,evening,Saturday,-0.1719493500556083,666.7162280895349,59.92497492051118,30.3679360755062,59.84020699729091,30.279053412668308
2024-11-18 01:41:11,"(59.921346, 30.343161)","(59.964768, 30.326363)",5.898296840097734,cloudy,night,Saturday,-0.1480811576234082,522.240018037284,59.92134571347472,30.343160503903533,59.964767809119934,30.32636303513808
2024-11-28 01:55:57,"(60.009540, 30.363819)","(59.936566, 30.328106)",8.792391524194572,cloudy,night,Tuesday,-0.0693495278430832,590.2477138699574,60.00953984388983,30.363818785727084,59.936566264078415,30.32810615266415
2024-11-09 07:05:06,"(59.802544, 30.254491)","(59.940525, 30.326628)",18.262285533710244,sunny,morning,Thursday,-0.0698429694520526,934.9170706294796,59.8025442639828,30.254490816792764,59.9405251728009,30.326628308415785
2024-11-08 13:45:42,"(59.973081, 30.305345)","(59.944595, 30.304407)",3.797538839918491,cloudy,afternoon,Wednesday,-0.0885396273443529,409.25310284554985,59.97308126653901,30.30534502013857,59.944594643679686,30.304407358928003
2024-11-24 23:21:12,"(59.971267, 30.325989)","(59.976628, 30.312531)",1.0026214137074454,sunny,evening,Friday,-0.1430446546920526,356.9958440608315,59.97126656660456,30.32598862782028,59.97662773092561,30.312530642797665
2024-11-08 09:03:26,"(59.799209, 30.255400)","(60.011908, 30.411663)",29.670856599366324,cloudy,morning,Wednesday,-0.0879459169908465,1330.0088337130303,59.79920878447365,30.25539981348741,60.01190826099312,30.41166270517932
2024-11-13 17:44:47,"(59.932645, 30.360075)","(59.852391, 30.287281)",11.407441423408562,sunny,afternoon,Monday,-0.0889802010417511,686.1518912148953,59.93264518091389,30.36007486736825,59.85239130677889,30.28728069125589
2024-11-15 14:18:02,"(59.802722, 30.268551)","(59.928688, 30.361360)",17.504808918943098,snow,afternoon,Wednesday,-0.1070118821711154,911.728940641861,59.80272224197963,30.26855051602765,59.9286881506211,30.361359756526834
2024-11-09 01:01:47,"(59.989185, 30.319483)","(59.931723, 30.355473)",7.644778085494747,rain,night,Thursday,-0.0719815345984817,539.6664306423118,59.989185066426366,30.31948313008848,59.93172250616232,30.35547308849521
2024-11-16 15:19:13,"(60.001488, 30.376172)","(59.935951, 30.319318)",7.952465016767802,cloudy,afternoon,Thursday,-0.1009219613150927,580.2796425345127,60.00148771406799,30.37617153800996,59.93595080080347,30.319318442685542
2024-11-23 16:34:02,"(59.801316, 30.265679)","(59.943828, 30.314322)",16.10160443519622,cloudy,afternoon,Thursday,-0.0925634861887594,848.2740642031074,59.80131593426553,30.26567859266617,59.94382806152828,30.31432171989937
2024-11-30 22:13:48,"(59.974364, 30.326191)","(59.965176, 30.306960)",1.7363737116684723,cloudy,evening,Thursday,-0.1641281428806872,377.98820484887176,59.97436365886472,30.32619078319507,59.965176104359394,30.30696045481645
2024-11-28 04:38:55,"(59.975811, 30.312690)","(59.811538, 30.277107)",22.592064233285857,snow,night,Tuesday,-0.0736405619880693,1120.8443370221096,59.97581067193321,30.312690372082173,59.811537794478426,30.27710694641715
2024-11-21 08:54:33,"(59.860727, 30.271705)","(59.939373, 30.306188)",9.957812797129469,cloudy,morning,Tuesday,-0.0762052131748696,628.8358761297038,59.86072692603605,30.27170527399027,59.939373227239415,30.306188164491903
2024-11-13 11:51:43,"(59.925067, 30.362001)","(59.856825, 30.274543)",10.563049949254772,sunny,morning,Monday,-0.0697681496579219,666.3708341667996,59.9250674320276,30.362001219880767,59.85682458316296,30.274543389675586
2024-11-24 18:35:41,"(60.009835, 30.386518)","(60.000095, 30.385222)",1.1538278705361789,sunny,evening,Friday,-0.1788327585670497,382.31404070522615,60.00983545440451,30.386517591676583,60.00009500878684,30.38522178393788
2024-11-27 23:57:32,"(59.858839, 30.263709)","(59.845120, 30.264572)",1.539192711521831,sunny,evening,Monday,-0.1454628589430781,364.4738065542381,59.85883871018967,30.263708729433684,59.84512044859957,30.264572415853685
2024-11-12 06:03:08,"(59.969360, 30.312137)","(59.805507, 30.267059)",21.73553632619732,cloudy,morning,Sunday,-0.0869705680415014,1048.170129208034,59.9693599148555,30.312136967323703,59.80550670111808,30.267058981277074
2024-11-08 18:53:38,"(59.858541, 30.266562)","(59.801070, 30.281592)",7.386295711696283,rain,evening,Wednesday,-0.3470851217835451,655.4683483781405,59.85854117518624,30.266561609052463,59.80106990275556,30.281591959986752
2024-11-24 21:17:29,"(59.929887, 30.360638)","(59.939316, 30.355220)",1.0943289034964914,rain,evening,Friday,-0.7477339481113615,535.3976933901572,59.929886977616285,30.36063847503328,59.9393155031235,30.35522022668232
2024-11-13 06:29:05,"(60.018034, 30.379980)","(59.943977, 30.358624)",8.475661489868438,rain,morning,Monday,-0.0812874703920064,623.8971308607248,60.01803425022958,30.379980126433257,59.94397737158735,30.3586243086081
2024-11-05 09:00:20,"(59.847275, 30.267710)","(59.943827, 30.311425)",11.385935109430578,sunny,morning,Sunday,-0.0772237244931426,722.1598952667348,59.847275138377086,30.267710287769617,59.94382747101391,30.3114253387479
2024-11-05 21:34:16,"(59.796010, 30.276598)","(59.941259, 30.305040)",16.406389007879213,sunny,evening,Sunday,-0.1836677045757857,916.5151206325552,59.79601007029184,30.27659803430645,59.94125866092896,30.305040338391347
2024-11-22 11:32:48,"(59.924261, 30.355453)","(60.010748, 30.393100)",11.672872737856306,cloudy,morning,Wednesday,-0.0680489839033737,740.1096529928124,59.924261493810576,30.355452823454748,60.01074793503811,30.393099649278145
2024-11-23 17:53:00,"(59.800498, 30.263679)","(59.963252, 30.307471)",22.70062737095121,sunny,afternoon,Thursday,-0.0905356535892348,1110.4497859145654,59.800497707624594,30.263679039935152,59.963251500710165,30.307471226349964
2024-11-21 20:53:12,"(59.941379, 30.296622)","(59.940786, 30.346582)",,cloudy,evening,Tuesday,-0.1585519173790681,428.11462726256815,59.941378897702585,30.29662168486721,59.94078584388334,30.346582418506102
2024-11-27 01:37:53,"(59.972833, 30.298256)","(59.974109, 30.338606)",2.4549103747053045,sunny,night,Monday,-0.0504511530240992,384.2738853346364,59.9728328157677,30.298256369510547,59.97410928604879,30.33860624244932
2024-11-01 05:06:18,"(60.003393, 30.386040)","(59.928978, 30.353476)",9.135099174781216,snow,night,Wednesday,-0.07236560280987,612.0302235282055,60.00339334845884,30.386039936589125,59.92897811501111,30.353476240012032
2024-11-09 06:14:21,"(59.939173, 30.330981)","(59.972983, 30.319855)",4.644070427307545,sunny,morning,Thursday,-0.0757440129032872,485.7348904377384,59.93917269185799,30.330980963829106,59.972983278101566,30.319854931436183
2024-11-05 14:27:58,"(60.009906, 30.380188)","(59.931992, 30.360432)",10.12480262815729,cloudy,afternoon,Sunday,-0.1299170328358497,642.6841062081448,60.00990607344512,30.38018833338569,59.93199245319044,30.360431511444062
2024-11-13 08:25:45,"(59.926664, 30.387347)","(59.968603, 30.309579)",6.704260136604885,rain,morning,Monday,-0.0991232933278842,527.6678783326531,59.92666426502834,30.38734702738466,59.96860264222734,30.30957931776524
2024-11-19 21:43:57,"(59.926336, 30.357544)","(59.856490, 30.285169)",10.815441862588289,sunny,evening,Sunday,-0.175337724294634,677.473731841762,59.92633608656032,30.35754395208745,59.85648976179707,30.28516929518359
2024-11-05 21:19:00,"(59.856041, 30.276087)","(59.926556, 30.368648)",11.551092590280147,sunny,evening,Sunday,-0.1571271716622051,785.0488334668521,59.85604069773535,30.27608653306148,59.926555581053925,30.36864799773531
2024-11-17 12:42:13,"(59.858420, 30.277094)","(59.936697, 30.358790)",11.060012242757017,rain,afternoon,Friday,-0.1174025355788356,689.9172011939819,59.85842003798916,30.27709378132492,59.93669674185606,30.35879009394661
2024-11-05 03:55:26,"(59.931715, 30.326369)","(60.004679, 30.395618)",10.437370173297722,rain,night,Sunday,-0.78351153145311,831.207825063968,59.93171453307237,30.3263691724822,60.004678650304406,30.39561828484129
2024-11-06 02:38:39,"(60.023019, 30.396991)","(59.808053, 30.247823)",29.53692801606396,snow,night,Monday,-0.0693499301134483,1340.1652362599511,60.02301856739997,30.3969914224401,59.8080527590466,30.2478232606887
2024-11-30 20:49:04,"(59.929666, 30.316805)","(59.946335, 30.316424)",1.9142018853504228,rain,evening,Thursday,-0.3857982277943866,439.6162533492228,59.92966618152283,30.31680496560977,59.94633523584706,30.31642354321619
2024-11-16 02:24:46,"(59.794756, 30.263713)","(59.967357, 30.302063)",19.86260326804588,sunny,night,Thursday,-0.0767659464696938,1026.6277440846188,59.7947560622421,30.263712527355512,59.96735730642252,30.30206312063028
2024-11-03 15:58:40,"(60.014975, 30.381181)","(59.934176, 30.344055)",11.407101333133827,sunny,afternoon,Friday,-0.0936085028164542,688.4274071049375,60.01497469662191,30.38118106999924,59.93417576349516,30.34405464014236
2024-11-02 12:29:30,"(59.918650, 30.377697)","(59.852968, 30.245040)",12.800504925142691,sunny,afternoon,Thursday,-0.088715807687128,781.4255660697945,59.918649727307,30.377697478555312,59.8529680348829,30.24503977035108
2024-11-14 01:25:56,"(59.934474, 30.353650)","(59.999601, 30.385228)",7.685005367238504,sunny,night,Tuesday,-0.0656221621649487,552.8572004931897,59.93447381240647,30.353650419193723,59.99960078764912,30.38522802597977
2024-11-08 05:01:08,"(59.797843, 30.252475)","(59.974828, 30.317939)",24.109755099150966,cloudy,night,Wednesday,-0.0770435644089459,1130.679188636494,59.79784295762796,30.25247514035517,59.97482809875949,30.317939394519804
2024-11-01 21:28:26,"(59.836550, 30.256674)","(59.858174, 30.272292)",3.048531995871512,cloudy,evening,Wednesday,-0.1763946923916433,464.0823576800286,59.836550275874,30.256674229510043,59.85817445475324,30.272291863545306
2024-11-13 08:35:46,"(59.941180, 30.312710)","(59.945836, 30.291536)",1.3351962000705375,cloudy,morning,Monday,-0.080938977825818,323.4876996382739,59.94117968180896,30.312710328998445,59.94583627763851,30.29153637312011
2024-11-06 22:39:59,"(59.802406, 30.261007)","(59.937429, 30.364540)",18.38203224030548,sunny,evening,Monday,-0.1415637082295496,928.1024137985968,59.8024063958467,30.26100732508264,59.937428644507904,30.36454010223307
2024-11-12 12:48:00,"(59.974467, 30.304865)","(59.968228, 30.299081)",0.8631121151304464,rain,afternoon,Sunday,-0.2307565943306831,346.31857893931226,59.97446724521376,30.304865487948472,59.96822750884449,30.299080948233435
2024-11-05 07:38:27,"(59.804385, 30.263326)","(59.940236, 30.355631)",19.624730879136944,sunny,morning,Sunday,-0.0904068644578847,972.7254173242384,59.80438549737874,30.263326400986458,59.94023646195192,30.35563052100515
2024-11-02 09:21:01,"(59.792727, 30.274221)","(59.950405, 30.300523)",21.19692962044949,snow,morning,Thursday,-0.1245976782033812,1041.1580825815663,59.79272689043325,30.274221142361505,59.950405228894525,30.30052338168231
2024-11-05 09:14:06,"(59.974502, 30.296563)","(59.940169, 30.320603)",4.864601398287059,sunny,morning,Sunday,-0.0759478038187843,450.0682601583353,59.97450155722559,30.29656345549596,59.94016866424062,30.32060316815373
2024-11-07 05:31:45,"(59.951624, 30.310874)","(59.983218, 30.312235)",4.242964544093219,sunny,night,Tuesday,-0.0665365180708679,417.4921218011938,59.95162404952515,30.310873683916856,59.98321828573526,30.31223502416833
2024-11-30 00:03:45,"(59.976160, 30.293511)","(59.933762, 30.353033)",5.929284126942767,rain,night,Thursday,-0.0685355949488187,531.264186167844,59.976160261480125,30.293510929019376,59.933761530823695,30.353032644842983
2024-11-22 19:08:35,"(59.943661, 30.308802)","(59.848074, 30.247784)",11.838614334714515,sunny,evening,Wednesday,-0.142671202042524,699.580345836648,59.94366075374021,30.30880210763336,59.848073849029966,30.247784086142072
2024-11-24 20:26:00,"(60.013469, 30.397692)","(59.794553, 30.253141)",28.10329038122916,cloudy,evening,Friday,-0.1596136591988265,1295.7610428820726,60.01346915340302,30.3976924713286,59.79455295987677,30.25314110189452
2024-11-14 08:07:12,"(59.805719, 30.269927)","(59.957460, 30.308479)",19.548746308420807,sunny,morning,Tuesday,-0.0738786187970343,1006.9419105413642,59.80571919112981,30.26992703275636,59.95745978314302,30.30847901247405
2024-11-10 13:09:34,"(59.856061, 30.272221)","(59.938231, 30.348629)",10.52820141114242,cloudy,afternoon,Friday,-0.1169550412017963,706.7817940815892,59.85606134749134,30.272220910351265,59.93823083749421,30.34862883280729
2024-11-05 19:59:50,"(59.792422, 30.262583)","(60.010208, 30.365528)",30.88171632105218,cloudy,evening,Sunday,-0.1954180148413666,1409.293924283555,59.79242156198551,30.262582967070003,60.01020750700145,30.365527893459657
2024-11-06 16:43:05,"(59.976856, 30.310481)","(59.922130, 30.386656)",7.536773564454767,cloudy,afternoon,Monday,-0.0866202870879429,552.2448042474508,59.97685605707732,30.310481469808035,59.9221297216984,30.386656282219853
2024-11-21 00:03:38,"(59.936390, 30.307234)","(59.928204, 30.309612)",0.9301429557064682,cloudy,night,Tuesday,-0.0627946892773267,320.0,59.936389727322464,30.30723375314372,59.92820379748015,30.30961243915038
2024-11-20 22:30:50,"(59.974333, 30.300766)","(59.799682, 30.277317)",19.87021220027089,cloudy,evening,Monday,-0.1626715480045086,1016.1668858681358,59.97433336874354,30.300765699605616,59.79968186240448,30.277317341168995
2024-11-09 06:17:00,"(59.927459, 30.312121)","(59.970747, 30.310428)",5.95394059651752,rain,morning,Thursday,-0.0816229030588997,517.3551381242934,59.92745926830944,30.31212146500801,59.97074727073262,30.310428085625155
2024-11-17 07:31:29,"(59.862305, 30.272939)","(59.798408, 30.256053)",8.327582202354554,rain,morning,Friday,-0.0881061317189507,633.8721303963102,59.862304828287805,30.272939457391296,59.79840779444578,30.25605277506599
2024-11-28 00:25:36,"(59.937305, 30.369662)","(59.930268, 30.353334)",1.454553965435918,cloudy,night,Tuesday,-0.0643930735555974,357.37048353632514,59.93730485440182,30.369662222064346,59.930267968829945,30.35333357028114
2024-11-03 16:08:30,"(59.945958, 30.325901)","(59.803053, 30.252092)",20.09753445706192,sunny,afternoon,Friday,-0.104502464381068,958.3102969830632,59.94595824808796,30.32590141680064,59.80305304289679,30.252091957217164
2024-11-28 03:07:16,"(59.801713, 30.250422)","(59.851047, 30.264581)",6.058564520410265,sunny,night,Tuesday,-0.0718210123525044,525.1728900095261,59.80171258162597,30.25042175481604,59.851046883333794,30.26458094897741
2024-11-20 03:15:17,"(60.014733, 30.401780)","(59.940423, 30.353735)",9.419571219582345,sunny,night,Monday,-0.0593338543413091,624.0891726776576,60.01473307718448,30.401779648633568,59.940423017849234,30.353735486833
2024-11-11 00:11:05,"(59.933339, 30.306352)","(59.936347, 30.313354)",0.6016378847900057,cloudy,night,Saturday,-0.1752833897464293,353.2002924285157,59.93333889108242,30.30635234985104,59.9363465420426,30.31335428895764
2024-11-07 22:09:00,"(60.013377, 30.383583)","(59.805539, 30.246159)",29.70060334531001,cloudy,evening,Tuesday,-0.159742258030952,1381.612699093122,60.0133771811079,30.38358262558161,59.805538826580495,30.246158585617216
2024-11-20 00:32:48,"(59.930164, 30.348265)","(59.953293, 30.308688)",3.4509176992514643,rain,night,Monday,-0.0905798114935637,411.9125626830015,59.93016375424744,30.34826528655262,59.95329283752642,30.30868761166507
2024-11-15 08:05:33,"(59.970304, 30.314735)","(59.936120, 30.301841)",4.163063253749323,sunny,morning,Wednesday,-0.0729540235376636,444.8168924141065,59.97030357694352,30.31473477194004,59.93612007222419,30.30184147467289
2024-11-18 21:03:36,"(59.794612, 30.257990)","(59.938295, 30.321203)",16.888888765134563,cloudy,evening,Saturday,-0.1952536130240715,909.3125393408318,59.79461164127315,30.257989719045952,59.938295319257584,30.321202527584724
2024-11-04 17:26:27,"(59.932088, 30.389430)","(59.803279, 30.254418)",16.35660475575432,rain,afternoon,Saturday,-0.2556149798602525,937.6539995601328,59.93208799827462,30.389429868970183,59.80327895287345,30.25441773080614
2024-11-29 23:25:07,"(59.931450, 30.321130)","(60.012820, 30.379623)",11.38627533243972,sunny,evening,Wednesday,-0.1563696728289061,690.6936717547188,59.93144969075931,30.3211302516716,60.01282012784576,30.37962262280207
2024-11-30 16:59:18,"(59.927168, 30.365897)","(59.938998, 30.308779)",3.712134787975888,cloudy,afternoon,Thursday,-0.0978544833928291,464.16621207090674,59.92716807835331,30.365897442537083,59.93899780091193,30.30877918977222
2024-11-08 08:30:32,"(59.850338, 30.269305)","(59.929606, 30.367015)",11.278450751497031,sunny,morning,Wednesday,-0.0686434895456247,655.9797954774745,59.85033799361072,30.26930470185787,59.92960619604578,30.367015278901068
2024-11-17 23:25:03,"(60.008702, 30.391848)","(59.922006, 30.367207)",9.835034699184424,rain,evening,Friday,-0.7536199885065021,812.7426714114811,60.00870194914816,30.39184786927937,59.922005681305095,30.367207404886138
2024-11-22 01:16:03,"(60.024347, 30.397939)","(59.930254, 30.344719)",12.988370399343104,rain,night,Wednesday,-0.0736055573517596,746.6443286049089,60.024347382284994,30.397939213557333,59.93025391189002,30.34471872807525
2024-11-15 21:00:20,"(59.927346, 30.358406)","(59.944540, 30.357456)",2.225966994325613,cloudy,evening,Wednesday,-0.184449749930804,449.12451379702816,59.9273460569256,30.358405622835587,59.94454010999718,30.357456242677788
2024-11-06 03:54:19,"(59.920531, 30.366040)","(59.935198, 30.318035)",3.5363127408837527,cloudy,night,Monday,-0.0734247464861486,438.3477005591167,59.9205308087032,30.36604003465345,59.93519764714594,30.318035182387696
2024-11-15 23:54:38,"(59.929115, 30.308466)","(59.797838, 30.262209)",17.24756375586578,rain,evening,Wednesday,-0.4263593648052488,1020.874957702896,59.92911498310748,30.308466444605585,59.797838456203294,30.26220945616799
2024-11-28 13:10:10,"(59.944726, 30.370290)","(59.862914, 30.270640)",11.831389493531749,sunny,afternoon,Tuesday,-0.0953039154014852,692.2411026225028,59.94472585126722,30.370289885413943,59.86291412111662,30.270640237094565
2024-11-28 11:19:17,"(59.929579, 30.355163)","(59.930420, 30.323996)",2.158839043023697,sunny,morning,Tuesday,-0.0756528711102896,381.0418193550087,59.92957882829774,30.355162731518742,59.93042002021102,30.32399618901936
